291;291;[1848937, 1848931, 1848938, 1848932, 1848939, 1848940, 1848933, 1848941, 1848934, 1848942, 1848935, 1848943, 1848936, 1848930];[10:00, 10:45, 11:00, 11:45, 12:00, 13:00, 13:45, 14:00, 14:45, 15:00, 15:45, 16:00, 9:00:, 9:45:];[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]
292;292;[1848945, 1848952, 1848946, 1848953, 1848947, 1848948, 1848954, 1848949, 1848955, 1848950, 1848956, 1848944, 1848951];[10:20, 10:40, 11:20, 11:40, 12:20, 13:20, 13:40, 14:20, 14:40, 15:20, 15:40, 9:20:, 9:40:];[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]
411;411;[1849034, 1848977, 1849011, 1848957, 1849061, 1848996, 1849020, 1848966, 1849035, 1848978, 1849012, 1848958, 1849062, 1848997, 1849021, 1848967, 1849036, 1848979, 1849013, 1848959, 1849063, 1848998, 1849022, 1848968, 1849037, 1848980, 1849014, 1848960, 1849064, 1848999, 1849023, 1848969, 1849038, 1849065, 1849039, 1848981, 1849015, 1848961, 1849066, 1849000, 1849024, 1848970, 1849040, 1849067, 1849041, 1848982, 1849016, 1848962, 1849068, 1849001, 1849025, 1848971, 1849042, 1849069, 1849043, 1848983, 1849017, 1848963, 1849070, 1849002, 1849026, 1848972, 1849044, 1849071, 1849045, 1848984, 1849018, 1848964, 1849072, 1849003, 1849046, 1849073, 1849047, 1848985, 1849074, 1849004, 1849048, 1848986, 1849075, 1849005, 1849049, 1848987, 1849076, 1849006, 1849050, 1848988, 1849077, 1849007, 1849051, 1848989, 1849078, 1849008, 1849052, 1848990, 1849079, 1849009, 1849053, 1848991, 1849080, 1849010, 1849027, 1848973, 1849054, 1848992, 1849028, 1849055, 1849029, 1848974, 1849056, 1848993, 1849030, 1849057, 1849031, 1848975, 1849058, 1848994, 1849032, 1849059, 1849033, 1848976, 1849060, 1848995, 1849019, 1848965];[10:00, 10:00, 10:00, 10:00, 10:15, 10:15, 10:15, 10:15, 11:00, 11:00, 11:00, 11:00, 11:15, 11:15, 11:15, 11:15, 12:00, 12:00, 12:00, 12:00, 12:15, 12:15, 12:15, 12:15, 13:00, 13:00, 13:00, 13:00, 13:15, 13:15, 13:15, 13:15, 13:30, 13:45, 14:00, 14:00, 14:00, 14:00, 14:15, 14:15, 14:15, 14:15, 14:30, 14:45, 15:00, 15:00, 15:00, 15:00, 15:15, 15:15, 15:15, 15:15, 15:30, 15:45, 16:00, 16:00, 16:00, 16:00, 16:15, 16:15, 16:15, 16:15, 16:30, 16:45, 17:00, 17:00, 17:00, 17:00, 17:15, 17:15, 17:30, 17:42, 18:00, 18:00, 18:15, 18:15, 18:30, 18:30, 18:40, 18:40, 19:30, 19:30, 19:48, 19:48, 20:30, 20:30, 20:48, 20:48, 21:30, 21:30, 21:48, 21:48, 22:30, 22:30, 22:48, 22:48, 23:30, 23:30, 23:48, 23:48, 6:00:, 6:00:, 6:15:, 6:15:, 6:30:, 6:45:, 7:00:, 7:00:, 7:15:, 7:15:, 7:30:, 7:45:, 8:00:, 8:00:, 8:15:, 8:15:, 8:30:, 8:45:, 9:00:, 9:00:, 9:15:, 9:15:, 9:15:, 9:15:];[[0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [6], []]
412;412;[1849101, 1849122, 1849082, 1849113, 1849130, 1849090, 1849144, 1849102, 1849123, 1849083, 1849163, 1849114, 1849131, 1849091, 1849145, 1849103, 1849124, 1849084, 1849164, 1849115, 1849132, 1849092, 1849146, 1849165, 1849151, 1849104, 1849125, 1849085, 1849166, 1849116, 1849133, 1849093, 1849147, 1849167, 1849152, 1849105, 1849126, 1849086, 1849168, 1849117, 1849134, 1849094, 1849148, 1849169, 1849153, 1849106, 1849127, 1849087, 1849170, 1849118, 1849135, 1849095, 1849149, 1849171, 1849154, 1849107, 1849128, 1849088, 1849172, 1849119, 1849136, 1849096, 1849150, 1849173, 1849155, 1849108, 1849120, 1849137, 1849156, 1849138, 1849097, 1849157, 1849109, 1849139, 1849158, 1849140, 1849098, 1849159, 1849110, 1849141, 1849160, 1849142, 1849099, 1849161, 1849111, 1849143, 1849162, 1849100, 1849121, 1849081, 1849112, 1849129, 1849089];[10:30, 10:30, 10:30, 10:45, 10:45, 10:45, 11:30, 11:30, 11:30, 11:30, 11:45, 11:45, 11:45, 11:45, 12:30, 12:30, 12:30, 12:30, 12:45, 12:45, 12:45, 12:45, 13:00, 13:15, 13:30, 13:30, 13:30, 13:30, 13:45, 13:45, 13:45, 13:45, 14:00, 14:15, 14:30, 14:30, 14:30, 14:30, 14:45, 14:45, 14:45, 14:45, 15:00, 15:15, 15:30, 15:30, 15:30, 15:30, 15:45, 15:45, 15:45, 15:45, 16:00, 16:15, 16:30, 16:30, 16:30, 16:30, 16:45, 16:45, 16:45, 16:45, 17:00, 17:15, 17:30, 17:30, 17:45, 6:00:, 6:15:, 6:30:, 6:30:, 6:45:, 6:45:, 7:00:, 7:15:, 7:30:, 7:30:, 7:45:, 7:45:, 8:00:, 8:15:, 8:30:, 8:30:, 8:45:, 8:45:, 9:00:, 9:15:, 9:30:, 9:30:, 9:30:, 9:45:, 9:45:, 9:45:];[[5], [6], [], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [5], [6], []]
413;413;[1849259, 1849206, 1849230, 1849183, 1849241, 1849191, 1849222, 1849175, 1849260, 1849207, 1849231, 1849184, 1849242, 1849192, 1849223, 1849176, 1849261, 1849208, 1849232, 1849185, 1849243, 1849193, 1849224, 1849177, 1849262, 1849209, 1849233, 1849186, 1849244, 1849194, 1849225, 1849178, 1849263, 1849210, 1849234, 1849187, 1849245, 1849195, 1849226, 1849179, 1849264, 1849211, 1849235, 1849188, 1849246, 1849196, 1849227, 1849180, 1849265, 1849212, 1849236, 1849189, 1849247, 1849197, 1849228, 1849181, 1849266, 1849213, 1849248, 1849198, 1849267, 1849214, 1849249, 1849199, 1849268, 1849215, 1849250, 1849200, 1849269, 1849216, 1849251, 1849201, 1849270, 1849217, 1849252, 1849202, 1849271, 1849218, 1849253, 1849203, 1849272, 1849219, 1849254, 1849204, 1849273, 1849220, 1849255, 1849237, 1849256, 1849238, 1849257, 1849239, 1849258, 1849205, 1849229, 1849182, 1849240, 1849190, 1849221, 1849174];[10:00, 10:00, 10:00, 10:00, 10:30, 10:30, 10:30, 10:30, 11:00, 11:00, 11:00, 11:00, 11:30, 11:30, 11:30, 11:30, 12:00, 12:00, 12:00, 12:00, 12:30, 12:30, 12:30, 12:30, 13:00, 13:00, 13:00, 13:00, 13:30, 13:30, 13:30, 13:30, 14:00, 14:00, 14:00, 14:00, 14:30, 14:30, 14:30, 14:30, 15:00, 15:00, 15:00, 15:00, 15:30, 15:30, 15:30, 15:30, 16:00, 16:00, 16:00, 16:00, 16:30, 16:30, 16:30, 16:30, 17:00, 17:00, 17:30, 17:30, 18:00, 18:00, 18:30, 18:30, 18:43, 18:43, 19:30, 19:30, 19:43, 19:43, 20:30, 20:30, 20:43, 20:43, 21:30, 21:30, 21:43, 21:43, 22:30, 22:30, 22:43, 22:43, 23:30, 23:30, 23:43, 23:43, 6:00:, 6:30:, 7:00:, 7:30:, 8:00:, 8:30:, 9:00:, 9:10:, 9:10:, 9:10:, 9:30:, 9:30:, 9:30:, 9:30:];[[0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], []]
416;416;[1849405, 1849310, 1849377, 1849282, 1849449, 1849354, 1849394, 1849299, 1849418, 1849323, 1849370, 1849275, 1849437, 1849342, 1849386, 1849291, 1849406, 1849311, 1849378, 1849283, 1849450, 1849355, 1849395, 1849300, 1849419, 1849324, 1849371, 1849276, 1849438, 1849343, 1849387, 1849292, 1849407, 1849312, 1849382, 1849287, 1849451, 1849356, 1849399, 1849304, 1849420, 1849325, 1849372, 1849277, 1849439, 1849344, 1849388, 1849293, 1849408, 1849313, 1849383, 1849288, 1849452, 1849357, 1849400, 1849305, 1849421, 1849326, 1849373, 1849278, 1849440, 1849345, 1849389, 1849294, 1849409, 1849314, 1849379, 1849284, 1849453, 1849358, 1849396, 1849301, 1849422, 1849327, 1849374, 1849279, 1849441, 1849346, 1849390, 1849295, 1849410, 1849315, 1849380, 1849285, 1849454, 1849359, 1849397, 1849302, 1849423, 1849328, 1849375, 1849280, 1849442, 1849347, 1849391, 1849296, 1849411, 1849316, 1849381, 1849286, 1849455, 1849360, 1849398, 1849303, 1849424, 1849329, 1849376, 1849281, 1849443, 1849348, 1849392, 1849297, 1849412, 1849317, 1849384, 1849289, 1849456, 1849361, 1849425, 1849330, 1849444, 1849349, 1849413, 1849318, 1849457, 1849362, 1849426, 1849331, 1849458, 1849363, 1849427, 1849332, 1849459, 1849364, 1849428, 1849333, 1849460, 1849365, 1849429, 1849334, 1849461, 1849366, 1849430, 1849335, 1849462, 1849367, 1849431, 1849336, 1849463, 1849368, 1849432, 1849337, 1849401, 1849306, 1849445, 1849350, 1849414, 1849319, 1849433, 1849338, 1849402, 1849307, 1849446, 1849351, 1849415, 1849320, 1849434, 1849339, 1849403, 1849308, 1849447, 1849352, 1849416, 1849321, 1849435, 1849340, 1849404, 1849309, 1849353, 1849393, 1849298, 1849448, 1849417, 1849322, 1849369, 1849274, 1849436, 1849341, 1849385, 1849290];[10:00, 10:00, 10:00, 10:00, 10:13, 10:13, 10:13, 10:13, 10:30, 10:30, 10:30, 10:30, 10:45, 10:45, 10:45, 10:45, 11:00, 11:00, 11:00, 11:00, 11:13, 11:13, 11:13, 11:13, 11:30, 11:30, 11:30, 11:30, 11:45, 11:45, 11:45, 11:45, 12:00, 12:00, 12:00, 12:00, 12:15, 12:15, 12:15, 12:15, 12:30, 12:30, 12:30, 12:30, 12:45, 12:45, 12:45, 12:45, 13:00, 13:00, 13:00, 13:00, 13:15, 13:15, 13:15, 13:15, 13:30, 13:30, 13:30, 13:30, 13:45, 13:45, 13:45, 13:45, 14:00, 14:00, 14:00, 14:00, 14:13, 14:13, 14:13, 14:13, 14:30, 14:30, 14:30, 14:30, 14:45, 14:45, 14:45, 14:45, 15:00, 15:00, 15:00, 15:00, 15:13, 15:13, 15:13, 15:13, 15:30, 15:30, 15:30, 15:30, 15:45, 15:45, 15:45, 15:45, 16:00, 16:00, 16:00, 16:00, 16:13, 16:13, 16:13, 16:13, 16:30, 16:30, 16:30, 16:30, 16:45, 16:45, 16:45, 16:45, 17:00, 17:00, 17:00, 17:00, 17:15, 17:15, 17:30, 17:30, 17:45, 17:45, 18:00, 18:00, 18:15, 18:15, 18:30, 18:30, 18:45, 18:45, 19:30, 19:30, 19:45, 19:45, 20:30, 20:30, 20:45, 20:45, 21:30, 21:30, 21:45, 21:45, 22:30, 22:30, 22:45, 22:45, 23:30, 23:30, 23:45, 23:45, 5:45:, 5:45:, 6:00:, 6:00:, 6:15:, 6:15:, 6:30:, 6:30:, 6:45:, 6:45:, 7:00:, 7:00:, 7:15:, 7:15:, 7:30:, 7:30:, 7:45:, 7:45:, 8:00:, 8:00:, 8:15:, 8:15:, 8:30:, 8:30:, 8:45:, 8:45:, 9:00:, 9:00:, 9:13:, 9:13:, 9:13:, 9:15:, 9:30:, 9:30:, 9:30:, 9:30:, 9:45:, 9:45:, 9:45:, 9:45:];[[0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], []]
417;417;[1849480, 1849464, 1849488, 1849471, 1849481, 1849465, 1849489, 1849482, 1849490, 1849472, 1849483, 1849466, 1849491, 1849475, 1849492, 1849473, 1849476, 1849468, 1849494, 1849477, 1849495, 1849484, 1849485, 1849469, 1849474, 1849467, 1849493, 1849478, 1849486, 1849479, 1849487, 1849470];[10:00, 10:00, 10:10, 10:10, 10:30, 10:30, 11:10, 12:30, 12:40, 13:10, 13:30, 13:30, 13:40, 14:00, 14:40, 14:40, 15:00, 15:00, 15:30, 16:00, 16:33, 17:00, 6:10:, 6:10:, 6:30:, 6:30:, 6:45:, 8:30:, 8:45:, 9:00:, 9:10:, 9:40:];[[0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5]]
418;418;[1849516, 1849543, 1849496, 1849567, 1849529, 1849552, 1849505, 1849593, 1849568, 1849594, 1849517, 1849544, 1849497, 1849569, 1849530, 1849553, 1849506, 1849595, 1849570, 1849596, 1849518, 1849545, 1849498, 1849571, 1849531, 1849554, 1849507, 1849597, 1849572, 1849598, 1849519, 1849546, 1849499, 1849573, 1849532, 1849555, 1849508, 1849599, 1849574, 1849600, 1849520, 1849547, 1849500, 1849575, 1849533, 1849556, 1849509, 1849601, 1849576, 1849602, 1849521, 1849548, 1849501, 1849577, 1849534, 1849557, 1849510, 1849603, 1849578, 1849604, 1849522, 1849549, 1849502, 1849579, 1849535, 1849558, 1849511, 1849605, 1849580, 1849606, 1849523, 1849550, 1849503, 1849581, 1849536, 1849607, 1849582, 1849608, 1849524, 1849583, 1849537, 1849610, 1849538, 1849611, 1849539, 1849612, 1849540, 1849613, 1849541, 1849614, 1849542, 1849584, 1849512, 1849559, 1849609, 1849525, 1849585, 1849560, 1849586, 1849513, 1849561, 1849526, 1849587, 1849562, 1849588, 1849514, 1849563, 1849527, 1849589, 1849564, 1849590, 1849515, 1849565, 1849528, 1849551, 1849504, 1849591, 1849566, 1849592];[10:00, 10:00, 10:00, 10:10, 10:15, 10:15, 10:15, 10:25, 10:40, 10:55, 11:00, 11:00, 11:00, 11:10, 11:15, 11:15, 11:15, 11:25, 11:40, 11:55, 12:00, 12:00, 12:00, 12:10, 12:15, 12:15, 12:15, 12:25, 12:40, 12:55, 13:00, 13:00, 13:00, 13:10, 13:15, 13:15, 13:15, 13:25, 13:40, 13:55, 14:00, 14:00, 14:00, 14:10, 14:15, 14:15, 14:15, 14:25, 14:40, 14:55, 15:00, 15:00, 15:00, 15:10, 15:15, 15:15, 15:15, 15:25, 15:40, 15:55, 16:00, 16:00, 16:00, 16:10, 16:15, 16:15, 16:15, 16:25, 16:40, 16:55, 17:00, 17:00, 17:00, 17:10, 17:15, 17:25, 17:40, 17:55, 18:00, 18:10, 18:10, 19:15, 19:15, 20:15, 20:15, 21:15, 21:15, 22:15, 22:15, 23:15, 23:15, 5:52:, 6:00:, 6:10:, 6:15:, 6:15:, 6:25:, 6:40:, 6:55:, 7:00:, 7:10:, 7:15:, 7:25:, 7:40:, 7:55:, 8:00:, 8:10:, 8:15:, 8:25:, 8:40:, 8:55:, 9:00:, 9:10:, 9:15:, 9:15:, 9:15:, 9:25:, 9:40:, 9:55:];[[5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [5], [0, 1, 2, 3, 4], [5], [6], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]
