BLUE;;[1075262020, 1074424020, 1074478090, 1074546080, 1075051020, 1074508090, 1075433020, 1074509080, 1074614020, 1075218090, 1075039020, 1073934080, 1073886020, 1074308020, 1074878090, 1074808020, 1075043080, 1075263090, 1074460020, 1075259080, 1074041020, 1074606090, 1075426020, 1074063020, 1074370080, 1074564020, 1075086090, 1073802020, 1074552080, 1075341020, 1074337090, 1074704020, 1074652080, 1074735020, 1075078020, 1074065090, 1075031020, 1074369080, 1074098020, 1074035090, 1074927020, 1073962080, 1074364020, 1074020090, 1074458090, 1074995020, 1074013080, 1075229090, 1074666020, 1073958090, 1073964080, 1075213020, 1075252090, 1074372020, 1074395090, 1075156080, 1074825020, 1074167090, 1074082090, 1073961080, 1075111070, 1073750020, 1074414090, 1075245090, 1073731090, 1074252080, 1074649090, 1074371080, 1074451090, 1074257090, 1075057070, 1075007100, 1075044010, 1075273090, 1074837080, 1075140070, 1074510080, 1073931090, 1074991090, 1073902080, 1074231090, 1073973090, 1073835080, 1075077080, 1073842070, 1075293090, 1073890100, 1074516010, 1073795090, 1073786010, 1074494100, 1074923070, 1075136080, 1073748090, 1074445080, 1073751090, 1074074080, 1074417090, 1073861080, 1073914090, 1073992070, 1074702080, 1073749010, 1074921100, 1074241090, 1075216080, 1074131010, 1074306070, 1074611100, 1074695090, 1073792080, 1074886090, 1074347080, 1075284090, 1075085080, 1074634090, 1073822080, 1074440090, 1074504070, 1073740100, 1074334010, 1074171080, 1074017090, 1073723100, 1074184010, 1074715070, 1074696080, 1074694090, 1074201080, 1075300090, 1074038080, 1074373090, 1074151080, 1074833090, 1074658080, 1075180090, 1075095070, 1075247100, 1075452010, 1073783080, 1074418100, 1074925010, 1075375070, 1074022090, 1074668080, 1075283090, 1075272080, 1074788090, 1074059080, 1073922090, 1074751080, 1075188090, 1074212080, 1075345090, 1074419070, 1074768100, 1075194010, 1074087100, 1074116010, 1075361070, 1074980080, 1074881090, 1074377080, 1075331090, 1074239080, 1075174090, 1075400080, 1074132090, 1075121080, 1074389090, 1074898080, 1074907070, 1074031090, 1074435100, 1074965010, 1073832010, 1074223100, 1074752070, 1074134080, 1073959090, 1074185080, 1075370090, 1074662080, 1074989090, 1075109080, 1074590090, 1074000020, 1075032080, 1073778090, 1074475070, 1075333080, 1074380100, 1074909010, 1073785090, 1073871020, 1073761100, 1074023010, 1074944070, 1074052080, 1074566090, 1074379080, 1074826090, 1074312020, 1075190080, 1075223090, 1074673080, 1074309090, 1074663020, 1073905080, 1073948070, 1075100020, 1075395090, 1073975100, 1074496010, 1073755080, 1074015090, 1073982100, 1074645010, 1075244070, 1074187020, 1074299020, 1075423080, 1074772090, 1075282080, 1073855090, 1074301020, 1074012020, 1073957080, 1074954090, 1074215020, 1074325080, 1074454090, 1073866070, 1074963020, 1074961080, 1075421020, 1074148010, 1075446100, 1074710090, 1074025080, 1074193070, 1074404100, 1074960010, 1075127090, 1074283080, 1074911020, 1074754020, 1073765090, 1074493080, 1073844090, 1074690080, 1075047020, 1074150020, 1075414090, 1074050080, 1074738020, 1074891090, 1074801070, 1073940100, 1074229010, 1073919080, 1074631090, 1074785020, 1073809100, 1074078070, 1074143010, 1074866020, 1074266080, 1074795090, 1075158080, 1074265090, 1075279020, 1075173020, 1075429080, 1074501090, 1073893080, 1074624090, 1074784080, 1074876020, 1074177020, 1074421090, 1074345070, 1074202010, 1075412100, 1075153080, 1074221100, 1074914010, 1075373070, 1074408090, 1075356080, 1074714020, 1073874090, 1074123020, 1075391080, 1075406090, 1074305080, 1074277090, 1074557020, 1073857020, 1075267080, 1074761090, 1073864080, 1075328090, 1074721070, 1074227020, 1073898100, 1074472010, 1073839100, 1074279010, 1075415070, 1074899080, 1074269090, 1074434020, 1074511080, 1073753090, 1075368020, 1073913080, 1074169090, 1074285080, 1075181090, 1073980020, 1073803080, 1075448020, 1075387090, 1075276080, 1075422070, 1074679090, 1073900100, 1074850010, 1073815010, 1074903070, 1075224100, 1075266080, 1074885020, 1075241090, 1074977080, 1075378090, 1073892020, 1074293080, 1073875090, 1073967080, 1074321090, 1073996020, 1073791020, 1075312080, 1073946090, 1073885080, 1074019070, 1074110100, 1074224010, 1074387090, 1074077010, 1074700100, 1074791070, 1074582080, 1075354090, 1075357080, 1074730020, 1075103090, 1075112020, 1074648080, 1073907090, 1074108080, 1074204090, 1074009080, 1074856070, 1075297020, 1073745100, 1074709010, 1075203090, 1074344080, 1073817090, 1074088010, 1074763100, 1075016070, 1075314080, 1074027020, 1075255090, 1074574080, 1074774090, 1075324080, 1074146090, 1074896020, 1075075080, 1074875090, 1073825070, 1074466010, 1074724100, 1075014080, 1073876090, 1074539080, 1075022020, 1073938070, 1075339010, 1075432100, 1074800090, 1075274080, 1074310090, 1074222080, 1075062020, 1075198090, 1073963080, 1075396090, 1075410080, 1074798090, 1075119020, 1073862070, 1074542100, 1075089010, 1074303080, 1073991070, 1074823010, 1074947100, 1074720080, 1074335090, 1075196020, 1074203090, 1074048080, 1074990080, 1075099090, 1073872020, 1073943080, 1075379080, 1075048090, 1073800020, 1075003070, 1074262100, 1075147010, 1074512090, 1073840100, 1074338070, 1074711080, 1075377010, 1074540080, 1074453020, 1075139090, 1073917080, 1075278080, 1074973020, 1073758090, 1074216080, 1075221080, 1074272070, 1074341020, 1074314070, 1074426010, 1074926100, 1074957080, 1074969090, 1075183080, 1074794020, 1074978080, 1074979090, 1074209080, 1075401020, 1075286080, 1075157090, 1075214080, 1075235070, 1074699070, 1075124080, 1075359020, 1074136080, 1074470090, 1074910080, 1073953020, 1073988080, 1074381090, 1073879080, 1074781020, 1075441080, 1075449070, 1075199090, 1073873070, 1074587080, 1074940080, 1074975020, 1074505090, 1075320080, 1075092080, 1073894020, 1074469090, 1075209080, 1074718070, 1075018090, 1074024080, 1074578020, 1074805080, 1075206090];[05:16, 05:31, 05:31, 05:35, 05:46, 06:01, 06:01, 06:05, 06:05, 06:15, 06:16, 06:19, 06:20, 06:31, 06:31, 06:35, 06:35, 06:45, 06:46, 06:49, 06:50, 07:01, 07:01, 07:05, 07:05, 07:10, 07:15, 07:16, 07:19, 07:20, 07:30, 07:31, 07:34, 07:35, 07:40, 07:45, 07:46, 07:49, 07:50, 07:52, 08:01, 08:04, 08:05, 08:06, 08:15, 08:16, 08:19, 08:19, 08:20, 08:33, 08:33, 08:35, 08:37, 08:40, 08:47, 08:49, 08:50, 08:51, 09:01, 09:03, 09:04, 09:05, 09:05, 09:15, 09:19, 09:19, 09:29, 09:33, 09:33, 09:43, 09:44, 09:46, 09:46, 09:47, 09:49, 09:50, 09:55, 09:57, 10:01, 10:09, 10:11, 10:15, 10:19, 10:23, 10:24, 10:25, 10:26, 10:26, 10:29, 10:30, 10:30, 10:30, 10:37, 10:39, 10:41, 10:43, 10:51, 10:53, 10:55, 10:57, 11:04, 11:05, 11:06, 11:06, 11:07, 11:09, 11:10, 11:10, 11:10, 11:11, 11:19, 11:21, 11:23, 11:25, 11:33, 11:35, 11:37, 11:39, 11:44, 11:46, 11:46, 11:47, 11:49, 11:50, 11:50, 11:50, 11:51, 11:53, 12:01, 12:03, 12:05, 12:07, 12:15, 12:17, 12:19, 12:21, 12:24, 12:26, 12:26, 12:29, 12:30, 12:30, 12:30, 12:31, 12:33, 12:35, 12:43, 12:45, 12:47, 12:49, 12:57, 12:59, 13:01, 13:03, 13:04, 13:06, 13:06, 13:10, 13:10, 13:10, 13:11, 13:13, 13:15, 13:17, 13:25, 13:27, 13:29, 13:31, 13:39, 13:41, 13:43, 13:44, 13:45, 13:46, 13:46, 13:50, 13:50, 13:50, 13:53, 13:55, 13:57, 13:59, 14:07, 14:09, 14:11, 14:13, 14:19, 14:21, 14:23, 14:24, 14:25, 14:26, 14:26, 14:27, 14:29, 14:30, 14:30, 14:30, 14:35, 14:37, 14:39, 14:41, 14:44, 14:49, 14:51, 14:53, 14:55, 14:59, 15:03, 15:04, 15:05, 15:05, 15:06, 15:06, 15:07, 15:09, 15:10, 15:10, 15:10, 15:14, 15:15, 15:17, 15:19, 15:21, 15:23, 15:29, 15:30, 15:31, 15:33, 15:34, 15:35, 15:37, 15:44, 15:44, 15:45, 15:45, 15:46, 15:46, 15:47, 15:49, 15:50, 15:50, 15:50, 15:51, 15:59, 15:59, 16:00, 16:01, 16:03, 16:05, 16:13, 16:14, 16:15, 16:15, 16:17, 16:19, 16:19, 16:24, 16:26, 16:26, 16:27, 16:29, 16:29, 16:30, 16:30, 16:30, 16:30, 16:31, 16:33, 16:41, 16:43, 16:44, 16:45, 16:45, 16:47, 16:55, 16:57, 16:59, 16:59, 17:00, 17:01, 17:04, 17:06, 17:06, 17:09, 17:10, 17:10, 17:10, 17:11, 17:13, 17:14, 17:15, 17:15, 17:23, 17:25, 17:27, 17:29, 17:30, 17:34, 17:37, 17:39, 17:41, 17:43, 17:44, 17:45, 17:46, 17:46, 17:50, 17:50, 17:50, 17:51, 17:53, 17:54, 17:55, 17:57, 18:00, 18:05, 18:07, 18:09, 18:11, 18:14, 18:19, 18:20, 18:21, 18:23, 18:24, 18:25, 18:26, 18:26, 18:30, 18:30, 18:30, 18:33, 18:34, 18:35, 18:37, 18:39, 18:40, 18:47, 18:50, 18:51, 18:53, 18:59, 19:00, 19:02, 19:04, 19:05, 19:05, 19:06, 19:06, 19:07, 19:10, 19:10, 19:10, 19:16, 19:18, 19:19, 19:20, 19:21, 19:29, 19:30, 19:32, 19:33, 19:35, 19:44, 19:45, 19:45, 19:46, 19:46, 19:46, 19:47, 19:49, 19:50, 19:50, 19:50, 19:58, 19:59, 20:00, 20:01, 20:03, 20:12, 20:14, 20:15, 20:15, 20:17, 20:25, 20:26, 20:26, 20:26, 20:28, 20:29, 20:29, 20:30, 20:30, 20:30, 20:31, 20:40, 20:42, 20:43, 20:45, 20:45, 20:54, 20:56, 20:57, 20:59, 20:59, 21:05, 21:06, 21:06, 21:08, 21:10, 21:10, 21:10, 21:11, 21:13, 21:15, 21:18, 21:22, 21:25, 21:27, 21:29, 21:36, 21:39, 21:41, 21:45, 21:45, 21:46, 21:46, 21:48, 21:50, 21:50, 21:50, 21:50, 21:53, 21:59, 22:03, 22:04, 22:07, 22:15, 22:18, 22:18, 22:21, 22:25, 22:29, 22:30, 22:30, 22:30, 22:32, 22:33, 22:35, 22:45, 22:46, 22:48, 22:49, 22:59, 23:00, 23:03, 23:03, 23:05, 23:10, 23:14, 23:15, 23:17, 23:18, 23:28, 23:29, 23:31, 23:33, 23:42, 23:45, 23:45, 23:45, 23:48, 23:50, 23:56, 23:59, 23:59, 24:03, 24:10, 24:13, 24:15, 24:18, 24:27, 24:30, 24:33, 24:41, 24:45, 24:55, 25:03];[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [], [], [5], [0, 1, 2, 3, 4], [], [], [], [], [], [], [], [], [5], [], [6], [], [], [5], [], [], [], [], [], [], [], [], [5], [], [], [6], [], [6], [], [5], [], [], [], [], [], [], [], [], [5], [], [6], [], [], [], [6], [5], [], [], [], [], [], [], [], [], [], [], [5], [], [6], [], [], [], [6], [5], [], [], [], [], [], [], [], [], [], [], [5], [], [6], [], [], [6], [5], [], [], [], [], [], [], [], [], [], [], [], [5], [], [6], [], [6], [5], [], [], [], [], [], [], [], [], [], [], [], [5], [], [], [6], [6], [], [5], [], [], [], [], [], [], [], [], [0, 1, 2, 3, 4], [], [], [5], [], [], [6], [], [0, 1, 2, 3, 4], [], [6], [5], [], [], [], [], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [], [5], [0, 1, 2, 3, 4], [], [], [6], [], [], [], [6], [5], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [], [5], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [6], [], [], [], [5], [], [6], [], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [5], [], [6], [], [], [0, 1, 2, 3, 4], [], [5], [6], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [], [], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [5], [6], [], [], [], [6], [5], [], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [], [], [5], [0, 1, 2, 3, 4], [], [6], [], [6], [5], [], [], [0, 1, 2, 3, 4], [], [], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [], [5], [], [], [6], [6], [5], [], [], [0, 1, 2, 3, 4], [], [], [], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [], [], [], [5], [], [6], [], [6], [], [5], [], [], [], [0, 1, 2, 3, 4], [], [0, 1, 2, 3, 4], [], [], [], [], [], [5], [0, 1, 2, 3, 4], [], [6], [], [], [], [6], [], [5], [], [0, 1, 2, 3, 4], [], [], [], [], [], [0, 1, 2, 3, 4], [], [], [5], [6], [], [], [], [], [0, 1, 2, 3, 4], [5], [6], [], [], [], [], [], [0, 1, 2, 3, 4], [], [], [], [], [], [0, 1, 2, 3, 4], [5], [], [6], [], [5], [6], [], [], [], [0, 1, 2, 3, 4], [], [], [], [], [0, 1, 2, 3, 4], [], [], [], [0, 1, 2, 3, 4], [5], [], [6], [], [], [5], [], [6], [], [0, 1, 2, 3, 4], [], [], [], [0, 1, 2, 3, 4], [], [], [], [5], [0, 1, 2, 3, 4], [5], [6], [], [], [], [], [0, 1, 2, 3, 4], [], [], [], [0, 1, 2, 3, 4], [], [], [], [5], [5], [], [0, 1, 2, 3, 4], [], [], [], [0, 1, 2, 3, 4], [], [], [], [0, 1, 2, 3, 4], [], [5], [], [5], [], [], [0, 1, 2, 3, 4], [], [], [], [0, 1, 2, 3, 4], [], [], [5], [], [], [0, 1, 2, 3, 4], [], []]
