stop_id,stop_name,stop_lat,stop_lon
361,RIVER RD 566'N OF MARTENSE AVE,40.896047,-74.028941
362,RIVER RD AT RAMAPO RD,40.897617,-74.027981
363,RIVER RD AT CORNWALL RD,40.899980,-74.026181
364,RIVER RD AT FOREST AVE,40.901418,-74.024922
365,RIVER RD AT WENDEL PL,40.904068,-74.024372
366,RIVER RD AT GREENVILLE AVE,40.906718,-74.023532
367,RIVER RD AT WENDEL PL,40.905049,-74.024232
368,RIVER RD AT FOREST AVE,40.901720,-74.024762
369,RIVER RD AT CORNWALL RD,40.900150,-74.026070
370,RIVER RD 120'S OF RAMAPO RD,40.896990,-74.028352
371,RIVER RD 200'N OF MARTENSE AVE,40.895379,-74.029443
372,RIVER RD AT LONG PINE LN,40.893639,-74.030923
373,RIVER RD AT CEDAR LN,40.891200,-74.031321
374,RIVER RD AT KENT AVE,40.889619,-74.031132
375,RIVER RD AT CADMUS CT,40.888229,-74.030961
376,RIVER RD AT TERHUNE ST,40.885708,-74.031400
377,TEANECK RD AT EAST MAPLE ST,40.867568,-74.014883
378,TEANECK RD AT EAST WALNUT ST,40.869130,-74.014463
379,TEANECK RD AT PUFFIN WAY,40.874728,-74.012171
380,TEANECK RD AT DEMAREST RD,40.877789,-74.011122
381,TEANECK RD AT JOHNSON AVE,40.880620,-74.009652
382,TEANECK RD AT LINDBERGH BLVD,40.882239,-74.008670
383,TEANECK RD AT GOLF CT/CEDAR LN,40.884749,-74.006563
384,TEANECK RD AT HOLLAND TER,40.886010,-74.006213
385,TEANECK RD AT MONTEREY AVE,40.887199,-74.005762
386,TEANECK RD AT GRAYSON PL,40.888328,-74.005010
388,TEANECK RD AT ROBINSON ST,40.892458,-74.002511
389,TEANECK RD AT FOREST AVE,40.893650,-74.001912
390,TEANECK RD AT CIRCLE DRIVEWAY,40.895439,-74.001093
391,TEANECK RD AT FRANKLIN RD,40.897617,-74.000411
392,TEANECK RD AT WEST ENGLEWOOD AVE,40.899218,-73.999904
393,TEANECK RD AT WESTERVELT PL,40.900508,-73.999542
394,TEANECK RD AT STATE ST,40.901637,-73.999222
395,TEANECK RD AT AMSTERDAM AVE,40.902728,-73.998902
396,TEANECK RD AT TRYON AVE,40.904049,-73.998641
397,TEANECK RD AT VAN BUSKIRK RD,40.905457,-73.998702
398,TEANECK RD AT VOORHEES ST,40.906849,-73.998752
399,TEANECK RD AT VAN ARSDALE PL,40.909168,-73.998423
400,TEANECK RD AT WARD PLAZA,40.910308,-73.998132
401,TEANECK RD AT LIBERTY RD,40.911949,-73.997711
402,TEANECK RD AT LIBERTY RD,40.911787,-73.997883
404,TEANECK RD AT ELMER PL,40.909039,-73.998552
405,TEANECK RD AT SACKVILLE ST,40.907250,-73.998862
406,TEANECK RD AT BILTON ST,40.906299,-73.998821
407,TEANECK RD AT TRYON AVE,40.903917,-73.998792
408,TEANECK RD AT AMSTERDAM AVE,40.902939,-73.999001
409,TEANECK RD AT STATE ST,40.900308,-73.999762
410,TEANECK RD AT WEST ENGLEWOOD AVE,40.898579,-74.000260
411,TEANECK RD AT BOGERT ST,40.897417,-74.000602
412,TEANECK RD AT GENESEE AVE,40.896069,-74.001030
413,TEANECK RD AT FOREST AVE,40.894088,-74.001851
414,TEANECK RD AT SELVAGE AVE,40.892359,-74.002730
416,TEANECK RD AT GRAYSON PL,40.888038,-74.005431
417,TEANECK RD AT GOLF CT,40.884938,-74.006571
418,TEANECK RD AT LINDBERGH BLVD,40.882560,-74.008651
419,TEANECK RD AT JOHNSON AVE,40.880510,-74.009853
420,TEANECK RD AT PARKER LN,40.878729,-74.010823
421,TEANECK RD AT COPLEY AVE,40.876378,-74.011761
422,TEANECK RD AT OAKDENE AVE,40.874649,-74.012320
423,TEANECK RD AT FENIMORE RD,40.873489,-74.012680
424,TEANECK RD AT EAST WALNUT ST,40.868949,-74.014622
425,TEANECK RD AT MAPLE ST,40.867398,-74.015052
426,TEANECK RD AT JASPER AVE,40.866028,-74.015443
427,FRANK W. BURR BLVD 140'N OF GLENWOOD AVE,40.871878,-74.004080
428,FRANK W BURR BLVD AT TOWNHOUSES,40.874520,-74.005813
429,HARGREAVES AVE AT ARDLEY COURT,40.903188,-73.991112
430,QUEEN ANNE RD AT FORT LEE RD,40.873429,-74.021273
431,QUEEN ANNE RD AT DEGRAW AVE,40.875890,-74.020483
432,QUEEN ANNE RD AT QUEENS CT,40.877389,-74.019833
433,QUEEN ANNE RD AT HERRICK AVE,40.880137,-74.018372
434,QUEEN ANNE RD AT SHERMAN AVE,40.881839,-74.017472
435,QUEEN ANNE RD AT VANDELINDA AVE,40.883459,-74.016613
436,QUEEN ANNE RD AT CEDAR LANE,40.885958,-74.015282
437,QUEEN ANNE RD AT MERRISON ST,40.888229,-74.014132
438,QUEEN ANNE RD AT CARLTON TER,40.889717,-74.013361
439,QUEEN ANNE RD AT GRAYSON PL,40.891400,-74.012523
440,QUEEN ANNE RD AT SELVAGE AVE,40.894938,-74.009471
441,QUEEN ANNE RD AT WEST FOREST AVE,40.896560,-74.008184
442,QUEEN ANNE RD AT PINEWOOD PL,40.897870,-74.007531
443,QUEEN ANNE RD AT BOGERT ST,40.899418,-74.006680
444,QUEEN ANNE RD AT BOGERT ST,40.899618,-74.006562
445,QUEEN ANNE RD AT PINEWOOD PL,40.898009,-74.007461
446,QUEEN ANNE RD AT FOREST AVE,40.896379,-74.008291
447,QUEEN ANNE RD AT SELVAGE AVE,40.894790,-74.009610
448,QUEEN ANNE RD AT GRAYSON PL,40.891257,-74.012583
449,QUEEN ANNE RD AT CHERRY LN,40.888969,-74.013741
450,QUEEN ANNE RD AT CEDAR LANE,40.886418,-74.015033
451,QUEEN ANNE RD AT VANDELINDA AVE,40.883670,-74.016502
452,QUEEN ANNE RD AT SHERMAN AVE,40.882108,-74.017341
453,QUEEN ANNE RD AT HERRICK AVE,40.880058,-74.018413
454,QUEEN ANNE RD AT OAKDENE AVE,40.877830,-74.019602
455,QUEEN ANNE RD AT DEGRAW AVE,40.874860,-74.020830
456,STATE ST AT QUEEN ANNE RD,40.902977,-74.004442
457,STATE ST AT TERRACE CIRCLE,40.902249,-74.002563
458,STATE ST AT TEANECK RD,40.901037,-73.999621
459,STATE ST AT TEANECK RD,40.901298,-74.000270
460,STATE ST AT TERRACE CIRCLE,40.902328,-74.002421
461,STATE ST 157' E OF QUEEN ANNE RD.,40.902698,-74.003543
462,TRYON AVE AT TEANECK RD,40.904098,-73.998122
463,TRYON AVE AT CRESCENT AVE,40.903709,-73.994741
464,TRYON AVE AT VAN CORTLANDT TERRACE,40.903717,-73.994603
465,W ENGLEWOOD AVE AT RIVER RD,40.907219,-74.022811
466,WEST ENGLEWOOD AVE AT SOMERSET GATE,40.906480,-74.020863
467,WEST ENGLEWOOD AVE AT HUDSON RD,40.905627,-74.018362
468,WEST ENGLEWOOD AVE AT WELLINGTON GATE,40.904830,-74.016103
469,WEST ENGLEWOOD AVE AT SUSSEX RD,40.904060,-74.014043
471,WEST ENGLEWOOD AVE AT WINDSOR RD,40.901950,-74.008492
477,WEST ENGLEWOOD AVE AT WINDSOR RD,40.902018,-74.008672
479,WEST ENGLEWOOD AVE AT SUSSEX RD,40.903939,-74.013711
480,QUEEN ANNE RD AT WEST ENGLEWOOD AVE,40.900818,-74.005592
481,RT-4 AT BELLE AVE,40.895277,-74.017021
482,RT-4 AT CONGRESS AVE,40.889260,-73.998973
483,RT-4 AT DECATUR AVE,40.887437,-73.994453
484,RT-4 AT GARRISON AVE,40.895398,-74.017973
485,RT-4 AT MARGARET ST,40.892170,-74.008072
486,RT-4 AT MARGARET ST,40.891740,-74.007502
488,RT-4 AT RIVER RD,40.900818,-74.028512
489,RT-4 AT RIVER RD,40.900440,-74.027643
490,RT-4 AT TEANECK RD,40.890430,-74.003543
491,RT-4 AT TEANECK RD,40.890679,-74.003391
492,RT-4 AT LAFAYETTE AVE,40.886199,-73.993002
493,RT-4 460'E OF QUEEN ANNE RD,40.892427,-74.009620
494,WEST ENGLEWOOD AVE AT JEFFERSON ST,40.906628,-74.021173
495,WEST ENGLEWOOD AVE AT HUDSON RD,40.905509,-74.018023
496,CEDAR LN AT TEANECK RD,40.884689,-74.008594
498,ANDERSON AVE AT EDGEWATER RD,40.821139,-73.991202
500,ANDERSON AVE AT HENRY ST,40.813020,-73.998771
501,ANDERSON AVE AT KAMENA ST,40.815187,-73.995990
502,WOODCLIFF AVE AT PALISADE PLAZA,40.807479,-73.999230
504,FAIRVIEW AVE AT MAPLE ST,40.820419,-74.005891
505,ANDERSON AVE AT WALKER ST,40.816749,-73.994730
506,ANDERSON AVE AT FAIRVIEW AVE,40.810428,-74.000620
507,FAIRVIEW AVE AT GRANT ST,40.810888,-74.001313
508,ANDERSON AVE AT HENRY ST,40.812828,-73.998843
509,FOREST AVE AT MIDLAND AVE,40.946148,-74.051321
510,FOREST AVE AT SPRING VALLEY RD,40.935110,-74.051391
511,PARAMUS RD AT BERGEN COMM. COLLEGE,40.953039,-74.094022
513,PARAMUS RD AT MIDLAND AVE.,40.961378,-74.093042
514,PARAMUS RD AT E RIDGEWOOD AVE,40.971728,-74.090872
516,RT-4 AT FOREST AVE,40.916418,-74.056330
517,RT-4 AT FOREST AVE,40.915950,-74.053573
518,RT-4 AT FOREST AVE,40.915618,-74.053342
519,RT-4 245' W OF SPRING VALLEY RD,40.918068,-74.062413
520,IKEA DRIVE,40.923360,-74.074912
521,RT-4 875' E OF GARDEN STATE PKWY,40.921688,-74.076793
523,RT-4 245' W OF SPRING VALLEY RD,40.918318,-74.062282
524,RT-4 330' E OF GARDEN STATE PKWY,40.922507,-74.078382
525,RUTHERFORD AVE AT STUYVESANT AVE,40.820388,-74.120512
526,WALL ST WEST AT GARLAND WAY WESTBOUND,40.805498,-74.100052
528,RUTHERFORD AVE AT POLITO AVE,40.810340,-74.103440
