8007,Maroon Bay 7,37.231579,-80.424478
1400,Main/Progress Nbnd,37.23806349862,-80.420485
1401,Main/Montgomery Nbnd,37.2391216301394,-80.4199548315975
1424,Main/Lucas Nbnd,37.2403058254901,-80.4191971075056
1425,Main/Northview Nbnd,37.2419191743087,-80.4180316876192
1426,1200 North Main Nbnd,37.2432710077328,-80.4170499990612
1427,Main/Patrick Henry Nbnd,37.2460457531241,-80.4150651642719
1409,1500 North Main Nbnd,37.2490927427466,-80.4129207380367
1410,Main/Giles Nbnd,37.2509823591103,-80.4116051144364
1411,Main/Red Maple Nbnd,37.2531254442409,-80.4109251744106
1439,Main/Givens Nbnd,37.2556131932505,-80.4106958455262
1412,Givens/Main Wbnd,37.2560567197522,-80.4114738687096
1437,Givens/Yale Ebnd,37.2539624907181,-80.4178377306884
1436,Givens/Whipple Ebnd,37.2551373092965,-80.4141905425627
1413,Whipple/Givens Sbnd,37.254792437243,-80.4133928068514
1428,Whipple/Courtney Sbnd,37.2524830551435,-80.4127490766495
1435,Whipple/Main Sbnd,37.2509459040315,-80.4123616007174
1429,1500 North Main Sbnd,37.2494964152274,-80.4126364238642
1416,Main/Patrick Henry Sbnd,37.246036365392,-80.4150718697948
1417,1200 North Main Sbnd,37.2432828281606,-80.4170887912833
1418,Main/Northview Sbnd,37.2415302539784,-80.4183173428963
1419,Main/Lucas Sbnd,37.2401609861947,-80.4192990314543
1420,Main/Montgomery Sbnd,37.238916,-80.420067
8006,Maroon Bay 6,37.231449,-80.424654
8008,Maroon Bay 8,37.231734,-80.424266
1402,Lucas/Main Ebnd,37.2396795296478,-80.4184031735899
1403,Lucas/Giles Ebnd,37.2393,-80.416711
1404,Giles/Northview Nbnd,37.24095,-80.416242
1405,Giles/Heights Nbnd,37.2429,-80.414471
1406,Giles/Patrick Henry Nbnd,37.2449406829441,-80.4122314102788
1407,Patrick Henry/Giles Wbnd,37.2453121689148,-80.4128751404807
1408,Patrick Henry/Main Wbnd,37.2460765985296,-80.4143503555268
1414,Seneca Circle,37.249051,-80.416995
1415,Seneca/Patrick Henry Sbnd,37.2474163620124,-80.4175582776998
1438,Patrick Henry/Mary Jane Wbnd,37.2467498330325,-80.4198314499755
1326,Progress/Hunt Club Sbnd,37.2448736277147,-80.421412612284
1327,Progress/University Terr Sbnd,37.2435016777218,-80.4218699289483
1328,Progress/Broce Sbnd,37.2423429633583,-80.4222481204419
1340,Progress/Watson Sbnd,37.2392852448991,-80.422364796541
8113,Orange Bay 13,37.230447,-80.426493
1300,Toms Creek/Winston Nbnd,37.2347992500543,-80.4258919016058
1301,Gilbert Linkous Nbnd,37.2365668259005,-80.4268186048757
1302,Toms Creek/Watson Nbnd,37.238024606587,-80.4266053692463
1303,Toms Creek/McBryde Nbnd,37.2402629101433,-80.4271351055583
1337,Toms Creek/Hunt Club Nbnd,37.2420827890684,-80.42768227623
1310,University City/Toms Creek Wbnd,37.2429901248923,-80.4296983256818
1311,Shawnee on University City Wbnd,37.242260364969,-80.433388461262
1312,Shawnee on University City Sbnd,37.2410338973869,-80.4352544289222
1313,University City/Broce Sbnd,37.2372021826439,-80.4348479974005
1314,University City/Glade Sbnd,37.2357602721404,-80.4341171336992
1315,University Mall Sbnd,37.2342019559618,-80.4333363573557
1304,Broce/Toms Creek Ebnd,37.241424306716,-80.4259978488682
1305,Progress/Broce Nbnd,37.2423738087639,-80.4222440971282
1306,Progress/University Terr Nbnd,37.2442285564082,-80.4214877141409
1307,Progress/Patrick Henry Nbnd,37.245230361535,-80.4214997840822
1308,1575 Patrick Henry Wbnd,37.2449353185258,-80.425218667103
1309,Patrick Henry/Toms Creek Wbnd,37.2438103490764,-80.428044078086
8009,Maroon Bay 9,37.231916,-80.42403
1323,Patrick Henry/Toms Creek Ebnd,37.2440528717073,-80.4275937633272
1324,1575 Patrick Henry Ebnd,37.2451177087496,-80.4247385516607
1325,Patrick Henry/Progress Ebnd,37.24579898988,-80.4228449119833
1433,Patrick Henry/Mary Jane Ebnd,37.2467025117103,-80.4197585788409
1434,Patrick Henry/Seneca Ebnd,37.2469188122105,-80.4165162394354
8114,Orange Bay 14,37.230579,-80.426661
1115,Wright House,37.226754,-80.425753
1116,Litton Reaves Hall,37.2224369479678,-80.4235275342183
1123,McComas Hall,37.2211935430622,-80.4222780278211
1124,Cassell Coliseum,37.2231262757257,-80.4194773983644
1125,Tennis Courts,37.2250467374949,-80.4167187462281
1150,CID LLC,37.2274122449711,-80.4173534038326
1100,Newman Library,37.2285349505267,-80.4197657358507
1114,Torgersen Hall,37.229666,-80.420837
1104,Old Security Bldg,37.2315538520775,-80.4220983343284
8005,Maroon Bay 5,37.231327,-80.425043
1106,Kelly Hall,37.2314612407363,-80.4220442725446
1142,McBryde Hall,37.2300729065617,-80.4210668671021
1143,East Eggleston Hall ,37.2277633902427,-80.4189576817489
1144,Vawter Hall,37.2269039414478,-80.4169513091131
1145,Miles Hall,37.2247650683046,-80.4171958821911
1146,Pritchard Hall,37.2232565981448,-80.4193514415122
1147,Student Services Building,37.2214510154184,-80.4219090955526
1126,Harper Hall,37.2223336829146,-80.4234779133486
1148,Price Hall ,37.2255111681882,-80.4251607822649
1149,Hahn Hall,37.2274642507124,-80.4262766863534
1151,West Campus/Grove Sbnd,37.2253493553032,-80.4250894784892
8111,Orange Bay 11,37.229738,-80.427082
1200,Prices Fork/Old Glade Wbnd,37.2313687045198,-80.4348960778055
1201,1410 Prices Fork Rd,37.2296158808241,-80.4378170035968
1202,Prices Fork/Plantation Wbnd,37.2255080774729,-80.4446794357705
1220,Heather/Plymouth Sbnd,37.2199907732004,-80.44809388805
1222,Tall Oaks/Colonial Sbnd,37.2165682742934,-80.4461506275028
1208,Tall Oaks/Foxtrail Sbnd,37.2141073473756,-80.4442838099172
1209,Stroubles Cr,37.2131685741644,-80.4441872503869
1211,Tall Oaks/Copper Croft Nbnd,37.2159969637392,-80.4453178015541
1212,Heather/Tall Oaks Nbnd,37.2177310119707,-80.4482695727509
1213,Heather/Plymouth Nbnd,37.2196031939747,-80.4481220512463
1214,Heather/Huntington Nbnd,37.2220426632191,-80.4489146440574
1215,Prices Fork/Huntington Ebnd,37.2249148142852,-80.4463606386196
1216,Prices Fork/Plantation Ebnd,37.2253243461444,-80.445132729121
1218,Prices Fork/Old Glade Ebnd,37.2314196664941,-80.4344079157357
8117,Orange Bay 17,37.231019,-80.427163
1316,University Mall Nbnd,37.2345752855882,-80.4334315915961
1318,University City/Broce Nbnd,37.2374150607952,-80.4348693885332
1319,Shawnee on University City Nbnd,37.2413886759364,-80.434962083442
1320,Shawnee on University City Ebnd,37.2423224450967,-80.4328907087586
1322,University City/Toms Creek Ebnd,37.2429844485693,-80.429562848508
8115,Orange Bay 15,37.230711,-80.42681
1132,Life Sciences 1 Bldg,37.2206271998859,-80.4245339566583
1131,Bioinfomatics Bldg,37.2211521697731,-80.427106942362
1156,Duck Pond/Smithfield Nbnd,37.2241191188739,-80.4292801827695
1117,Overflow Lot Wbnd,37.2241787351601,-80.4307739968694
1130,Oak Lane Nbnd,37.2251407398258,-80.4362593847449
1118,Oak Lane North,37.2263368801079,-80.437413331116
1119,Oak Lane South,37.2248603239572,-80.4363565407012
1120,Overflow Lot Ebnd,37.2240907301494,-80.4308310398899
1136,Duck Pond/Smithfield Sbnd,37.2240962596951,-80.429328979726
1121,I Lot/Cage Sbnd,37.2206774187492,-80.4267528907509
1122,Food Science Bldg,37.2206413949012,-80.4243806535406
1203,Prices Fork/Huntington Wbnd,37.2245009079278,-80.4473978547691
1204,Hethwood Square on Hethwood,37.2167788277137,-80.4533697934967
1205,Tall Oaks/Hethwood Ebnd,37.2144882210784,-80.4522285134929
1206,Tall Oaks/Foxhunt Ebnd,37.2157649526456,-80.4504797131109
1207,Tall Oaks/Heather Ebnd,37.2172079811816,-80.4486531286629
8002,Maroon Bay 2,37.231893,-80.424764
1803,LewisGale Hospital Montgomery,37.1874435059693,-80.4104651755372
2209,Shoppers Way Wbnd,37.1666684548061,-80.4252441480901
1801,NRV Theatre,37.1642142334112,-80.4291373747073
1800,Uptown Mall,37.1660917798336,-80.4285486297934
2226,Shoppers Way Ebnd,37.1666778425382,-80.4252548769268
1802,Walmart,37.161693,-80.425831
2202,Laurel/Sycamore Ebnd,37.162334,-80.420922
2204,DMV on Arbor,37.1652978459178,-80.4179364691935
2205,Post Office on Arbor,37.167588452553,-80.4174496482283
2206,Arbor/Market Wbnd,37.1688155632505,-80.4195940744635
2207,Market/Shoppers Way Sbnd,37.167082,-80.421249
1422,Main/Collegiate Ct Sbnd,37.2343084057753,-80.419524337025
1440,Main/Faculty Sbnd,37.2322529152206,-80.4168893926873
1600,Main/Roanoke Sbnd,37.2296990293085,-80.414330238958
1601,Blacksburg Municipal Building,37.227610929466,-80.4120825476696
1603,Main/Eakin Sbnd,37.2247972920416,-80.4089886193865
1635,Main/Hemlock Sbnd,37.2237683852815,-80.4078982432535
1605,Main/Airport Sbnd,37.2221785928695,-80.4061548659381
1606,Main/Faystone Sbnd,37.2195780744734,-80.4032171503801
1607,Gables Shopping Center,37.2155942697426,-80.4008091913611
1608,Main/Landsdowne Sbnd,37.2131216355039,-80.4001131892272
1648,Main/King Sbnd,37.2111032730999,-80.3996236860528
1609,Fairfax/Ellett Ebnd,37.20866514496,-80.3967295823532
1610,Fairfax/New Kent Ebnd,37.2089762812243,-80.3960590300595
1611,New Kent/Loudon Ebnd,37.2099539464685,-80.3956607219971
1612,New Kent/Sussex Ebnd,37.2114707357568,-80.393687957149
1613,Grissom/Nellies Cave Nbnd,37.2126602955258,-80.3935498233765
1614,Marlington/Grissom Wbnd,37.2130384870194,-80.3941130873032
1615,Marlington/Emerald Wbnd,37.2124577887331,-80.3960751233146
1616,Marlington/Grayland Wbnd,37.211893,-80.398048
1618,Main/Landsdowne Nbnd,37.2119316221826,-80.3997610258585
1619,Main/Ardmore Nbnd,37.2141888562377,-80.4003778035181
1620,Blacksburg Square,37.215795852159,-80.4008377128714
1621,Main/Cohee Nbnd,37.2193736631132,-80.4029034137672
1622,Main/Sunset Nbnd,37.220935124735,-80.4047573119347
1623,Main/Graves Nbnd,37.2223725749476,-80.4063292089897
1624,Main/Hemlock Nbnd,37.223944349524,-80.4080511872799
1625,Main/Eakin Nbnd,37.2251164749334,-80.4093480354159
1626,Main/Clay Nbnd,37.2267633513667,-80.4111652321318
1628,Main St Post Office,37.229905559415,-80.4145555445287
1441,Main/Faculty Nbnd,37.2322131752903,-80.4167396547584
1431,Main/Turner Nbnd,37.2339302142817,-80.4190482448964
8003,Maroon Bay 3,37.231765,-80.424925
1500,Roanoke/Church Ebnd,37.230159028182,-80.4127222545578
1501,Roanoke/Wharton Ebnd,37.231247,-80.411105
1502,Roanoke/Rutledge Ebnd,37.2318126101382,-80.4102640098491
1503,Roanoke/Woolwine Ebnd,37.2326950569567,-80.4089711850268
1504,Harding/Silverleaf Ebnd,37.2357930085536,-80.4083086793607
1506,Harding/Patrick Henry Ebnd,37.2377778433429,-80.4058853033713
1507,Harding/Apperson Ebnd,37.2385825060953,-80.404277318971
1508,Harding/Vista Ebnd,37.2392316007156,-80.4029925407763
1509,Harding/Roanoke Ebnd,37.2404433108819,-80.4005260367647
1510,Ascot/Harding Ebnd,37.2414538110169,-80.3990040957334
1511,Ascot/Hampton,37.239304,-80.398058
1512,Ascot/Harding Wbnd,37.2414564932261,-80.3990201889884
1513,Harding/Rucker Wbnd,37.240411,-80.400591
1514,Harding/Sutton Wbnd,37.2391994142055,-80.4030582549011
1515,Harding/Apperson Wbnd,37.2384778999375,-80.4044771435545
1517,Harding/Silverleaf Wbnd,37.235422435989,-80.4086371348543
1518,Roanoke/Woolwine Wbnd,37.23255,-80.409175
1519,Roanoke/Rutledge Wbnd,37.2317764003143,-80.4103216773463
1520,Roanoke/Wharton Wbnd,37.23114,-80.411262
1521,Roanoke/Penn Wbnd,37.2303883570664,-80.4123923428292
1713,Research Ctr/N Knollwood Nbnd,37.2026409031535,-80.4058557990704
1703,Airport,37.2052810194276,-80.4085056845546
1706,Kraft/Tech Center Dr Sbnd,37.2042745131338,-80.409947396072
1715,Kraft/Moss Bldg Sbnd,37.20188854348,-80.4098241275444
1707,Pratt/Kraft Wbnd,37.2011294782835,-80.4106489068656
1708,Pratt/Garvin Bldg Nbnd,37.2016940833148,-80.4117284960585
1709,Pratt/Andrews Bldg Nbnd,37.2036781908486,-80.4124430282205
1722,Research Ctr/Innovation Nbnd,37.2063423518146,-80.4192722093625
1723,Innovation/Smoot Ebnd,37.20869,-80.418273
1724,Innovation/Smoot Wbnd,37.209374,-80.416945
1154,English Field,37.2183690731299,-80.4250590480069
8116,Orange Bay 16,37.230849,-80.426966
2200,Conston/Spradlin Frarm Wbnd,37.158256,-80.423157
2227,Conston/Farmview,37.156785,-80.423658
2201,Farmview/Ridinger Ebnd,37.156465,-80.421246
1155,Vet Med,37.2183378431518,-80.4250626131957
1726,Smoot/Innovation Sbnd,37.205056,-80.41486
1705,Pratt Dr/Andrews Bldg Sbnd,37.2039905507285,-80.4124822452972
1701,Pratt Dr/Garvin Bldg Sbnd,37.2016307818119,-80.4117192948974
1702,Pratt/Kraft Ebnd,37.2011133850284,-80.4107481486051
1727,Kraft/Pratt Nbnd,37.2019086600488,-80.4098174220215
1728,Kraft/Research Ctr Dr Nbnd,37.2048282367512,-80.4099224397505
1729,Research Ctr/Sheliah Sbnd,37.2031670537112,-80.4058260378378
1730,Research Ctr/S Knollwood Sbnd,37.1999070531965,-80.4053126506529
1711,Research Ctr/Rimrock Sbnd,37.1960675689043,-80.4039614441039
1636,Industrial Park/Transportation Res Ebnd,37.193635,-80.4002700984639
1649,Blacksburg Transit,37.196776,-80.394275
1650,Commerce/Industrial Park Sbnd,37.1950247702017,-80.3934921558793
1651,Industrial Park/Prosperity Wbnd,37.1939594470719,-80.3965320514122
1712,Research Ctr/Rimrock Nbnd,37.1961073278783,-80.4039614441039
1716,Research Ctr/S Knollwood Nbnd,37.1999667406062,-80.4053421560134
1652,Country Club/Main Wbnd,37.217321,-80.403612
1653,Country Club/Draper Wbnd,37.216379,-80.405167
1654,Country Club/Airport Wbnd,37.214605,-80.407806
1655,Airport/Fairview Sbnd,37.2122,-80.406166
1656,Hubbard/Kennedy Ebnd,37.210097,-80.401928
1641,Fairfax Circle,37.207848,-80.393925
8110,Orange Bay 10,37.229561,-80.427317
8004,Maroon Bay 4,37.231611,-80.425148
1129,Lot 1 at Beamer Way,37.221923,-80.419706
1127,Softball Field,37.219176419529,-80.4194046525458
1725,Chicken Hill/Southgate Sbnd,37.2167304983469,-80.4168458772896
1717,Beamer/Southgate Nbnd,37.2168968449174,-80.4189852129808
1152,Lane Stadium at Sterrett,37.2180590917091,-80.4165741733984
1153,Lane Stadium,37.2186497393288,-80.4188602089518
1642,Main/S Hill Sbnd,37.2072341863653,-80.3989424049224
1643,Main/Cedar Pointe Sbnd,37.2031250419095,-80.3992749988601
1644,Main/South Park Sbnd,37.2001477897255,-80.4002687573593
1657,Professional Park/Southpark Ebnd,37.1979161728778,-80.4020410108959
1637,Prosperity/Industrial Park Nbnd,37.1942065272561,-80.3976158688022
1638,Professional Park Nbnd,37.1971231483198,-80.4002754996324
1639,Main/Cedar Pointe Nbnd,37.2009162426541,-80.3999549388859
1640,Main/S Hill Nbnd,37.2069565777157,-80.3989129006215
8112,Orange Bay 12,37.229889,-80.426906
1221,Carpenter Blvd/Redd Circle,37.225667,-80.447849
1339,Progress/Watson Nbnd,37.2389392399156,-80.4221019400419
1338,Toms Creek/Hunt Club Sbnd,37.2420278037803,-80.4276541130336
1330,Toms Creek/McBryde Sbnd,37.2395400547707,-80.426954056439
1331,Toms Creek/Watson Sbnd,37.238239183321,-80.4265959815142
1332,Gilbert Linkous Sbnd,37.2365467093317,-80.4268118993528
1333,Toms Creek/Winston Sbnd,37.2343700965864,-80.4256478205709
1421,Main/Kabrich Sbnd,37.2360022208692,-80.421095
